Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
40761605,58505-9,C peptide [Mass/volume] in Serum or Plasma --2.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761606,58506-7,C peptide [Moles/volume] in Serum or Plasma --2.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761608,58508-3,C peptide [Mass/volume] in Serum or Plasma --3.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761609,58509-1,C peptide [Moles/volume] in Serum or Plasma --3.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761610,58510-9,C peptide [Mass/volume] in Serum or Plasma --30 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761611,58511-7,C peptide [Mass/volume] in Serum or Plasma --3 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761612,58512-5,C peptide [Mass/volume] in Serum or Plasma --4.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761613,58513-3,C peptide [Moles/volume] in Serum or Plasma --4.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761614,58514-1,C peptide [Mass/volume] in Serum or Plasma --45 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761615,58515-8,C peptide [Moles/volume] in Serum or Plasma --45 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761616,58516-6,C peptide [Mass/volume] in Serum or Plasma --4 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761617,58517-4,C peptide [Moles/volume] in Serum or Plasma --4 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761618,58518-2,C peptide [Mass/volume] in Serum or Plasma --5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761619,58519-0,C peptide [Moles/volume] in Serum or Plasma --5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761622,58522-4,C peptide [Mass/volume] in Serum or Plasma --pre dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761628,58528-1,Corticotropin [Mass/volume] in Plasma --1.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761629,58529-9,Corticotropin [Moles/volume] in Plasma --1.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761656,58556-2,Corticotropin [Mass/volume] in Plasma --1 hour post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761657,58557-0,Corticotropin [Moles/volume] in Plasma --1 hour post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761667,58567-9,Corticotropin [Mass/volume] in Plasma --2.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761668,58568-7,Corticotropin [Moles/volume] in Plasma --2.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761674,58574-5,Corticotropin [Mass/volume] in Plasma --2 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761675,58575-2,Corticotropin [Moles/volume] in Plasma --2 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761683,58583-6,Corticotropin [Mass/volume] in Plasma --30 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761684,58584-4,Corticotropin [Moles/volume] in Plasma --30 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761696,58596-8,Corticotropin [Mass/volume] in Plasma --3 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761697,58597-6,Corticotropin [Moles/volume] in Plasma --3 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761724,58624-8,Corticotropin [Mass/volume] in Plasma --pre dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761725,58625-5,Corticotropin [Moles/volume] in Plasma --pre dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40761786,58686-7,C peptide [Mass/volume] in Serum or Plasma --2 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40762090,58997-8,Glucose [Mass/time] in 18 hour Urine,Lab Test,Measurement,LOINC,Valid,Standard
40762249,59156-0,Glucose [Moles/volume] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard
40762250,59157-8,Glucose [Moles/volume] in Serum or Plasma --pre dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
40762852,59791-4,Glucose [Molar concentration difference] in Serum or Plasma --30 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40762853,59792-2,Glucose [Molar concentration difference] in Serum or Plasma --1 hour post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40762854,59793-0,Glucose [Molar concentration difference] in Serum or Plasma --1.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40762855,59794-8,Glucose [Molar concentration difference] in Serum or Plasma --2 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40762856,59795-5,Glucose [Molar concentration difference] in Serum or Plasma --3 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40762857,59796-3,Glucose [Molar concentration difference] in Serum or Plasma --4 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40762858,59797-1,Glucose [Molar concentration difference] in Serum or Plasma --5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
40762873,59812-8,Glucose [Moles/volume] in Serum or Plasma --11 AM specimen,Lab Test,Measurement,LOINC,Valid,Standard
40762874,59813-6,Glucose [Moles/volume] in Capillary blood by Glucometer --7 AM specimen,Lab Test,Measurement,LOINC,Valid,Standard
40762875,59814-4,Glucose [Moles/volume] in Serum or Plasma --7 AM specimen,Lab Test,Measurement,LOINC,Valid,Standard
40762876,59815-1,Glucose [Moles/volume] in Serum or Plasma --3 PM specimen,Lab Test,Measurement,LOINC,Valid,Standard
40763914,61153-3,Glucose [Mass/volume] in Peritoneal dialysis fluid --baseline,Lab Test,Measurement,LOINC,Valid,Standard
40765155,62418-9,Glucose/Insulin [Ratio] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
40765582,62850-3,Deprecated PhenX measure - fasting plasma glucose for diabetes screening - blood draw,Clinical Observation,Measurement,LOINC,Invalid,Non-standard
40765583,62851-1,PhenX - fasting plasma glucose for diabetes screening - blood draw protocol 140801,Clinical Observation,Measurement,LOINC,Valid,Standard
40765584,62852-9,PhenX - fasting plasma glucose for diabetes screening - glucometer protocol 140802,Clinical Observation,Measurement,LOINC,Valid,Standard
40765585,62853-7,Deprecated PhenX measure - glycosylated hemoglobin assay that reflects long-term glucose concentration,Clinical Observation,Measurement,LOINC,Invalid,Non-standard
40765586,62854-5,PhenX - glycosylated hemoglobin assay reflecting long-term glucose concentration protocol 140901,Clinical Observation,Measurement,LOINC,Valid,Standard
40765587,62855-2,Deprecated PhenX measure - oral glucose tolerance test,Clinical Observation,Measurement,LOINC,Invalid,Non-standard
40765588,62856-0,PhenX - oral glucose tolerance test protocol 141001,Clinical Observation,Measurement,LOINC,Valid,Standard
40766103,63371-9,Ketones [Presence] in Urine by Test strip --1 hour post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40766104,63372-7,Ketones [Presence] in Urine by Test strip --3 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40766105,63373-5,Ketones [Presence] in Urine by Test strip --4 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
40766113,63382-6,Fasting glucose [Mass/volume] in Urine,Lab Test,Measurement,LOINC,Valid,Standard
40768861,66179-3,Exclusion criteria for fasting plasma glucose [PhenX],Clinical Observation,Observation,LOINC,Valid,Standard
40773453,LP43632-6,Glucose | Pleural fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40773470,LP43854-6,Glucose | Urine,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40773846,LP47626-4,Glucose-6-phosphate Dehydrogenase | Red Blood Cells,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40774132,LP50204-4,Glucose-6-phosphatase | Red Blood Cells,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40774146,LP50386-9,Glucose | Pericardial fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40775129,LP71460-7,Glucose tetrasaccharide | Urine,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40775314,LP96587-8,Glucose-6-Phosphate dehydrogenase | Dried blood spot,LOINC Hierarchy,Observation,LOINC,Invalid,Non-standard
40776580,LP41772-2,Glucose | Peritoneal fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40776614,LP42107-0,Glucose | Bld-Ser-Plas,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40776787,LP43629-2,Glucose | Blood capillary,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40776788,LP43630-0,Glucose | Cerebral spinal fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40776789,LP43631-8,Glucose | Body Fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40777130,LP46694-3,Glucose tolerance | Bld-Ser-Plas,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40777227,LP47646-2,Glucose-6-phosphate Dehydrogenase | White blood cells,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40777686,LP52400-6,Glucose-6-phosphate Dehydrogenase Phenotype | Red Blood Cells,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40778494,LP71758-4,Estimated average glucose | Bld-Ser-Plas,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40779918,LP41286-3,Glucose Phosphate Isomerase | Red Blood Cells,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40780315,LP45027-7,Glucose | Vitreous fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40783311,LP42104-7,Glucose | Dialysis fluid peritoneal,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40783312,LP42108-8,Glucose | Dialysis fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40783462,LP43633-4,Glucose | Synovial fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40784303,LP51830-5,Glucose | Blood venous,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40787210,LP47613-2,Glucose Phosphate Isomerase | Bld-Ser-Plas,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40787440,LP50003-0,Glucose | XXX,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40789172,LP15028-1,Glucose phosphate isomerase,LOINC Component,Observation,LOINC,Valid,Non-standard
40790800,LP51365-2,Glucose | Blood arterial,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40791243,LP62053-1,Glucose | Blood cord,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40791680,LP70033-3,Glucose | Nonbiological fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40794213,LP52351-1,Vendor Device Model Code | Glucose Meter Device,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40794531,LP61928-5,Glucose | Stool,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40794942,LP70004-4,Glucose | Total parental nutrition,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40795740,LP14635-4,Glucose,LOINC Component,Observation,LOINC,Valid,Non-standard
40796577,LP43317-4,Glucose | Gastric fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40797623,LP54273-5,Glucose | Amniotic Fluid,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
40798340,LP89681-8,Glucose | Water,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
42536002,734570008,Sodium glucose cotransporter subtype 2 inhibitor,Disposition,Observation,SNOMED,Valid,Standard
42868430,69941-3,Glucose [Moles/volume] in Serum or Plasma --20 minutes post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
42868431,69942-1,Glucose [Moles/volume] in Serum or Plasma --40 minutes post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
42868432,69943-9,Glucose [Moles/volume] in Serum or Plasma --20 minutes post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
42868433,69944-7,Glucose [Moles/volume] in Serum or Plasma --40 minutes post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
42868682,70208-4,Glucose [Moles/volume] in Serum or Plasma --pre 100 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
42869437,71593-8,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/substance] in Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard
43054914,72171-2,Glucose tolerance 2 hours panel - Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
43055143,72516-8,Glucose [Moles/volume] in Blood by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard
43055438,72604-2,Insulin [Units/volume] in Serum or Plasma --4.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
43055482,72648-9,Glucose in serum - glucose in synovial fluid [Molar concentration difference],Lab Test,Measurement,LOINC,Valid,Standard
43055483,72649-7,Glucose in serum - glucose in peritoneal fluid [Molar concentration difference],Lab Test,Measurement,LOINC,Valid,Standard
43055484,72650-5,Glucose in serum - glucose in pericard fld [Molar concentration difference],Lab Test,Measurement,LOINC,Valid,Standard
43055485,72651-3,Glucose in serum - glucose in pleural fluid [Molar concentration difference],Lab Test,Measurement,LOINC,Valid,Standard
43055730,LP157154-8,Glucose in serum - glucose in pleural fluid,LOINC Component,Observation,LOINC,Valid,Non-standard
43055731,LP157155-5,Glucose in serum - glucose in peritoneal fluid,LOINC Component,Observation,LOINC,Valid,Non-standard
43055732,LP157156-3,Glucose in serum - glucose in synovial fluid,LOINC Component,Observation,LOINC,Valid,Non-standard
43055733,LP157157-1,Glucose in serum - glucose in pericard fld,LOINC Component,Observation,LOINC,Valid,Non-standard
43534069,72895-6,Glucose [Moles/volume] in Serum or Plasma --2.5 hours post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
43534070,72896-4,Glucose [Moles/volume] in Serum or Plasma --15 minutes post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
43534074,72900-4,Insulin [Moles/volume] in Serum or Plasma --3 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
43534075,72901-2,Insulin [Moles/volume] in Serum or Plasma --2 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
43534076,72902-0,Insulin [Moles/volume] in Serum or Plasma --1 hour post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
44782678,698472009,Blood glucose monitoring,Procedure,Observation,SNOMED,Valid,Standard
44783612,699731004,"Glucose tolerance test, antenatal",Procedure,Measurement,SNOMED,Valid,Standard
44784337,698473004,Blood glucose test declined,Context-dependent,Observation,SNOMED,Valid,Standard
44784460,698612005,Dietary education for impaired glucose tolerance,Procedure,Observation,SNOMED,Valid,Standard
44786741,74084-5,Glucose [Moles/volume] in Serum or Plasma --15 minutes post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
44786899,74244-5,HEDIS 2014 Value Set - Glucose Tests,Lab Test,Measurement,LOINC,Invalid,Non-standard
44786994,74351-8,Glucose [Moles/volume] in Urine collected for unspecified duration,Lab Test,Measurement,LOINC,Valid,Standard
44787112,74469-8,Glucose-6-Phosphate dehydrogenase/Pyruvate kinase [Ratio] in Blood,Lab Test,Measurement,LOINC,Valid,Standard
44790636,243841000000104,Glucose gel administration,Procedure,Procedure,SNOMED,Valid,Standard
44790656,243881000000107,Intravenous fluid glucose 10 percent solution administration,Procedure,Procedure,SNOMED,Valid,Standard
44790867,244911000000109,Extended glucose tolerance test,Procedure,Measurement,SNOMED,Valid,Standard
44791988,307721000000108,Review of impaired glucose tolerance,Procedure,Procedure,SNOMED,Valid,Standard
44792284,341151000000104,Interstitial fluid glucose level,Observable Entity,Measurement,SNOMED,Valid,Standard
44798489,444211000000102,[X]Other disorders of glucose regulation and pancreatic internal secretion,Disorder,Condition,SNOMED,Invalid,Non-standard
44801936,499601000000109,[D]Glucose tolerance test abnormal,Context-dependent,Observation,SNOMED,Invalid,Non-standard
44802508,502511000000109,"[D]Glucose, blood level abnormal",Context-dependent,Observation,SNOMED,Invalid,Non-standard
44802621,502981000000107,[D]Impaired glucose tolerance,Context-dependent,Observation,SNOMED,Invalid,Non-standard
